0	0.369995	37	0.872648	-3.753043	-0.441792	0.026263	0.011558	0.068773
0	0.37999	38	1.012622	-3.333122	-0.441792	0.028337	-0.003805	0.070717
0	0.389999	39	1.92245	-3.403109	0.538024	0.030513	0.008205	0.051189
0	0.399994	40	2.132411	-3.683056	0.538024	0.02305	0.004682	0.06292
0	0.409988	41	1.71249	-4.382924	0.60801	0.031247	-0.000831	0.064895
0	0.419998	42	1.432543	-4.732858	0.957945	0.031627	0.011206	0.059059
0	0.429993	43	1.992437	-4.872832	1.237892	0.032082	-0.002047	0.070801
0	0.440002	44	2.552332	-5.502713	1.797786	0.036489	0.002254	0.072787
0	0.449997	45	2.062424	-5.222766	1.657813	0.042982	0.010575	0.068921
0	0.459991	46	4.092041	-7.462345	2.077734	0.043776	-0.000451	0.07287
0	0.470001	47	3.742108	-6.412542	2.707615	0.052401	0.002277	0.067046
0	0.479996	48	3.882081	-6.552516	2.637628	0.047324	-0.000851	0.061216
0	0.48999	49	2.972252	-7.602318	2.567641	0.046211	-0.000196	0.051501
0	0.5	50	3.952068	-6.972436	2.287694	0.062749	0.016185	0.067175
0	0.509995	51	5.071857	-8.372172	2.567641	0.059765	0.02075	0.063328
0	0.519989	52	5.211831	-8.722107	3.267509	0.057019	0.023605	0.063393
0	0.529999	53	6.961501	-10.401791	3.337496	0.05848	0.013071	0.0537
0	0.539993	54	5.701738	-10.681738	4.317312	0.06584	0.014223	0.055732
0	0.549988	55	5.981685	-11.381606	4.177338	0.069472	0.015333	0.051931
0	0.559998	56	6.261633	-13.761157	4.527272	0.069417	0.016366	0.059884
0	0.569992	57	7.241448	-13.131276	4.037364	0.06551	0.031188	0.067825
0	0.580002	58	7.731356	-14.531013	3.197523	0.075407	0.032479	0.054277
0	0.589996	59	7.87133	-15.720789	4.247325	0.07381	0.018352	0.064165
0	0.599991	60	7.731356	-15.580814	3.757417	0.056793	0.031426	0.068229
0	0.610001	61	6.261633	-14.461025	3.897391	0.057217	0.030679	0.070334
0	0.619995	62	6.471594	-14.601	2.217707	0.040063	0.041519	0.064636
0	0.62999	63	5.561765	-13.901132	1.93776	0.055785	0.017131	0.045228
0	0.639999	64	5.141844	-15.090907	1.377865	0.065856	-0.00728	0.053187
0	0.649994	65	2.342371	-16.140709	1.167905	0.071915	-0.00852	0.043584
0	0.659988	66	1.92245	-16.630619	1.027931	0.080039	0.013292	0.049663
0	0.669998	67	2.132411	-17.890379	0.258076	0.084416	0.021407	0.057712
0	0.679993	68	4.022055	-18.870195	0.258076	0.083137	0.014127	0.04231
0	0.690002	69	7.381422	-19.290117	0.258076	0.080148	0.021067	0.069822
0	0.699997	70	10.600816	-20.899813	0.538024	0.073412	0.022658	0.075789
0	0.709991	71	15.77984	-21.529694	1.517839	0.037743	0.032811	0.058241
0	0.720001	72	17.599497	-21.319733	1.7278	0.004236	0.024	0.060149
0	0.729996	73	18.36935	-22.439524	0.957945	0.00598	-0.006122	0.046394
0	0.73999	74	16.129774	-22.649483	-0.021871	0.009817	0.0086	0.048264
0	0.75	75	15.219946	-23.349352	-0.721739	0.015578	0.011173	0.038453
0	0.759995	76	15.849827	-24.119207	-1.981502	0.033159	0.021554	0.04816
0	0.769989	77	19.139208	-26.00885	-3.451225	0.043096	0.04599	0.049987
0	0.779999	78	23.058468	-28.248428	-3.031304	0.039689	0.047537	0.061492
0	0.789993	79	25.717968	-29.228245	-4.850961	0.028796	0.038009	0.068977
0	0.799988	80	28.867374	-30.907928	-4.780974	0.029854	0.034868	0.066582
0	0.809998	81	30.05715	-31.467823	-5.060921	0.029019	0.020243	0.083635
0	0.819992	82	30.407084	-31.957731	-6.880579	0.028339	0.021462	0.086935
0	0.830002	83	29.707214	-32.727585	-8.000368	0.017842	0.024507	0.098014
0	0.839996	84	30.05715	-31.117887	-8.910196	0.009227	0.010017	0.097311
0	0.849991	85	29.007349	-30.138073	-10.029985	-0.001532	-0.012367	0.098517
0	0.860001	86	27.327665	-27.898495	-11.429722	-0.00474	-0.025169	0.095794
0	0.869995	87	24.458206	-27.828506	-12.759471	0.003406	-0.020752	0.087229
0	0.87999	88	23.898312	-25.378969	-13.879261	0.007344	-0.002958	0.094303
0	0.889999	89	24.878126	-24.889061	-15.348984	-0.010345	0.009009	0.101334
0	0.899994	90	24.318233	-23.279366	-15.069036	-0.010816	-0.004362	0.069252
0	0.909988	91	25.508005	-22.439524	-13.949247	-0.007393	-0.025467	0.058607
0	0.919998	92	22.988483	-22.159575	-14.369167	-0.007994	-0.038902	0.049913
0	0.929993	93	20.608931	-21.459709	-14.019235	0.014711	-0.031286	0.037382
0	0.940002	94	18.929245	-22.719469	-14.439155	0.039338	-0.031803	0.038571
0	0.949997	95	17.389536	-21.739655	-13.319366	0.007367	-0.020875	0.03785
0	0.959991	96	17.179577	-22.019602	-13.599314	0.002821	-0.013945	0.052754
0	0.970001	97	15.709854	-21.809641	-13.179393	0.004008	-0.018873	0.040329
0	0.979996	98	16.19976	-21.809641	-13.739286	0.007174	-0.025801	0.014223
0	0.98999	99	14.939999	-21.669666	-13.529326	0.002575	-0.028926	0.023279
0	1	100	15.499892	-22.229563	-13.949247	0.007772	-0.020336	0.024504
0	1.009995	101	16.19976	-22.859444	-14.859076	0.009127	-0.005866	0.03547
0	1.019989	102	17.809458	-24.049221	-15.278996	0.014453	-0.002935	0.032696
0	1.029999	103	17.599497	-24.819073	-15.908877	0.013957	0.008002	0.051334
0	1.039993	104	18.36935	-25.58893	-17.16864	0.009671	0.003352	0.058216
0	1.049988	105	18.579313	-26.078838	-17.028667	0.007532	0.004595	0.065059
0	1.059998	106	18.719286	-25.238995	-17.798521	-0.022013	0.003962	0.065998
0	1.069992	107	19.769087	-24.399153	-17.798521	-0.034177	0.009276	0.072754
0	1.080002	108	18.36935	-22.649483	-18.428404	-0.06016	0.006736	0.063879
0	1.089996	109	16.549694	-21.459709	-18.148457	-0.066822	0.01178	0.053101
0	1.099991	110	14.520077	-20.339918	-18.638363	-0.062138	-0.000994	0.044342
0	1.110001	111	13.190329	-18.870195	-20.807955	-0.055757	-0.004337	0.047396
0	1.119995	112	9.481027	-18.030354	-21.507824	-0.035993	-0.010183	0.038893
0	1.12999	113	6.961501	-16.280684	-22.067717	-0.034064	-0.008548	0.030493
0	1.139999	114	4.441976	-16.070723	-22.277679	-0.03427	-0.005451	0.03982
0	1.149994	115	2.062424	-14.81096	-22.627613	-0.030602	-0.004745	0.01607
0	1.159988	116	1.782477	-15.930749	-22.277679	-0.015311	-0.006037	0.009914
0	1.169998	117	1.852464	-15.580814	-23.257494	-0.019634	-0.015164	0.017438
0	1.179993	118	1.572516	-15.790774	-23.677416	-0.012255	-0.000899	0.023021
0	1.190002	119	1.362556	-15.720789	-23.817389	-0.002865	0.021064	0.030585
0	1.199997	120	3.532147	-17.050539	-24.587244	-0.013001	0.006239	0.040002
0	1.209991	121	7.801343	-17.890379	-24.517256	-0.00745	0.001815	0.035549
0	1.220001	122	10.040921	-17.120525	-23.677416	-0.00972	-0.013906	0.030964
0	1.229996	123	11.37067	-17.960367	-23.32748	-0.02545	-0.013652	0.049687
0	1.23999	124	11.720604	-16.700603	-23.047531	-0.058855	-0.02887	0.033204
0	1.25	125	10.180895	-16.140709	-22.767586	-0.053268	-0.028588	0.030428
0	1.259995	126	7.591382	-15.440842	-23.047531	-0.059589	-0.032581	0.016055
0	1.269989	127	7.241448	-13.691171	-22.487638	-0.058223	-0.032858	0.02323
0	1.279999	128	6.54158	-14.181078	-23.397467	-0.054956	-0.013781	0.024601
0	1.289993	129	7.451408	-14.461025	-21.57781	-0.036068	-0.00442	0.031811
0	1.299988	130	6.891515	-15.160894	-22.207691	-0.034826	-0.012588	0.039007
0	1.309998	131	7.031488	-13.551197	-21.437838	-0.029681	-0.022731	0.028627
0	1.319992	132	6.891515	-13.411223	-21.717783	-0.020626	-0.023049	0.043614
0	1.330002	133	6.33162	-15.020922	-21.647797	-0.025287	-0.031245	0.046902
0	1.339996	134	6.54158	-14.321053	-22.207691	-0.029857	-0.025801	0.061907
0	1.349991	135	8.431224	-14.950933	-21.437838	-0.026624	-0.022199	0.063199
0	1.360001	136	8.641185	-14.321053	-21.227875	-0.027223	-0.016481	0.072238
0	1.369995	137	9.341053	-14.461025	-20.597994	-0.031845	-0.016484	0.063657
0	1.37999	138	10.880762	-12.991302	-20.038101	-0.030624	-0.024137	0.06869
0	1.389999	139	11.650618	-12.991302	-19.128273	-0.029468	-0.025759	0.069757
0	1.399994	140	10.390855	-12.081474	-19.128273	-0.026471	-0.025507	0.076714
0	1.409988	141	11.020737	-12.501395	-18.638363	-0.023597	-0.025232	0.073903
0	1.419998	142	10.250881	-10.751724	-18.288431	-0.009068	-0.028863	0.078904
0	1.429993	143	9.201079	-11.31162	-17.238626	-0.006327	-0.03646	0.072207
0	1.440002	144	7.591382	-9.351989	-17.448587	-0.015451	-0.017001	0.073433
0	1.449997	145	7.171461	-9.072042	-17.868509	-0.014926	-0.019178	0.076673
0	1.459991	146	7.171461	-6.972436	-17.238626	-0.016488	-0.011594	0.083832
0	1.470001	147	8.151278	-7.882265	-16.748718	-0.016166	-0.009793	0.073388
0	1.479996	148	8.081289	-7.812278	-17.028667	-0.011983	-0.015786	0.070751
0	1.48999	149	9.061107	-6.692489	-16.958681	-0.015643	-0.008024	0.07199
0	1.5	150	9.131093	-6.692489	-16.398787	-0.011625	-0.021657	0.061486
0	1.509995	151	10.250881	-4.522898	-16.118839	-0.031027	-0.023451	0.076323
0	1.519989	152	10.530828	-4.662872	-15.209009	-0.019254	-0.027185	0.071625
0	1.529999	153	8.921132	-3.473096	-15.278996	-0.027149	-0.034837	0.05327
0	1.539993	154	9.621	-3.193148	-15.418969	-0.02925	-0.032767	0.040791
0	1.549988	155	7.801343	-3.263135	-14.299181	-0.017766	-0.027066	0.046
0	1.559998	156	7.941317	-2.143346	-15.069036	-0.008376	-0.009701	0.049286
0	1.569992	157	7.311435	-4.242951	-14.019235	-0.010587	-0.015942	0.048715
0	1.580002	158	6.891515	-1.653439	-13.6693	-0.008998	-0.008616	0.048192
0	1.589996	159	7.031488	-3.963003	-13.599314	-0.00343	-0.01098	0.053489
0	1.599991	160	7.521396	-2.633254	-12.969432	-0.007559	-0.00753	0.043168
0	1.610001	161	7.171461	-4.522898	-12.969432	-0.003603	-0.00215	0.046496
0	1.619995	162	6.191646	-4.522898	-12.199576	-0.001643	0.008947	0.042069
0	1.62999	163	7.241448	-4.242951	-12.549511	0.000346	0.010334	0.051288
0	1.639999	164	9.411039	-5.432727	-12.619497	0.006267	0.009982	0.066276
0	1.649994	165	10.320868	-3.963003	-13.319366	-0.011245	0.007949	0.06748
0	1.659988	166	11.860579	-5.502713	-12.829458	-0.015025	0.021765	0.090069
0	1.669998	167	12.140526	-3.893017	-13.249379	-0.013061	0.01224	0.087234
0	1.679993	168	13.82021	-3.543083	-12.829458	-0.009258	-0.002818	0.066695
0	1.690002	169	10.740788	-3.543083	-12.969432	-0.019105	-0.012293	0.050165
0	1.699997	170	10.250881	-3.263135	-13.039419	-0.001779	-0.013939	0.062938
0	1.709991	171	10.740788	-2.073359	-13.179393	-0.010001	-0.017632	0.060134
0	1.720001	172	11.020737	-1.653439	-13.249379	-0.014255	-0.007607	0.045579
0	1.729996	173	11.790591	-1.583452	-12.899446	-0.008814	-0.001493	0.064231
0	1.73999	174	11.090723	-1.863399	-12.619497	-0.005383	-0.01305	0.034094
0	1.75	175	11.37067	-2.213333	-12.829458	-0.015507	-0.012762	0.025369
0	1.759995	176	10.670802	-1.723425	-12.549511	-0.019792	-0.022375	0.032323
0	1.769989	177	10.040921	-1.303504	-11.989615	-0.022205	-0.026176	0.017815
0	1.779999	178	9.83096	-0.393676	-11.639683	-0.018813	-0.018349	0.018971
0	1.789993	179	8.991118	-1.933386	-10.519894	-0.009514	-0.020384	0.016253
0	1.799988	180	9.970935	-1.023557	-10.799841	-0.023571	-0.020427	0.019365
0	1.809998	181	9.271067	-1.093544	-10.799841	-0.020128	-0.024399	0.014677
0	1.819992	182	9.690988	-0.603636	-9.890013	-0.016622	-0.024393	0.027524
0	1.830002	183	8.29125	0.166219	-9.26013	-0.005323	-0.012732	0.030631
0	1.839996	184	7.591382	0.166219	-9.05017	-0.015552	-0.009191	0.026062
0	1.849991	185	6.821527	0.7961	-9.820025	-0.01421	-0.013527	0.017628
0	1.860001	186	8.221264	0.166219	-9.26013	-0.014774	0.001701	0.026749
0	1.869995	187	7.031488	1.00606	-8.840209	-0.007638	-0.012415	0.03004
0	1.87999	188	7.731356	1.146034	-8.350302	0.001482	0.008561	0.023587
0	1.889999	189	8.571198	1.915889	-8.140342	-0.009022	0.019741	0.03278
0	1.899994	190	9.061107	1.076047	-8.350302	-0.007818	-0.031246	-0.014823
0	1.909988	191	6.751541	-0.673623	-7.370486	-0.006344	-0.072397	-0.037098
0	1.919998	192	2.062424	-0.043742	-6.040737	-0.004769	-0.067343	-0.051266
0	1.929993	193	1.362556	-2.843214	-5.900764	-0.000987	-0.03556	-0.055407
0	1.940002	194	2.482345	-3.753043	-4.920948	-0.006682	-0.004016	-0.041887
0	1.949997	195	5.631752	-5.082793	-4.081106	-0.006108	0.006249	-0.028503
0	1.959991	196	7.801343	-7.742292	-3.941132	-0.013112	0.018891	0.008097
0	1.970001	197	10.670802	-7.602318	-4.151093	-0.016054	0.036038	0.022915
0	1.979996	198	13.190329	-7.952252	-3.941132	-0.013124	0.030063	0.02586
0	1.98999	199	13.330301	-7.182397	-3.521212	-0.012062	0.018551	0.034497
0	2	200	11.300683	-8.2322	-4.22108	-0.016915	0.008923	0.037306
0	2.009995	201	7.521396	-6.622502	-5.410856	-0.016013	0.000743	0.042314
0	2.019989	202	4.302002	-4.942819	-6.040737	-0.009599	0.011564	0.045655
0	2.029999	203	1.292569	-4.662872	-6.320684	-0.00342	0.03158	0.051248
0	2.039993	204	1.012622	-1.863399	-5.830777	-0.005325	0.031848	0.058926
0	2.049988	205	2.202398	-1.723425	-7.160526	-0.001516	0.034106	0.05293
0	2.059998	206	2.972252	0.096232	-7.510461	0.009654	0.036438	0.052805
0	2.069992	207	3.602134	-0.323689	-7.720421	0.016699	0.033048	0.048729
0	2.080002	208	5.561765	1.146034	-8.980184	0.025502	0.035775	0.050406
0	2.089996	209	7.381422	1.146034	-8.910196	0.028366	0.032946	0.044131
0	2.099991	210	10.390855	1.495968	-9.610065	0.023368	0.034495	0.055205
0	2.110001	211	10.600816	-0.463663	-9.330117	0.028228	0.010904	0.048565
0	2.119995	212	9.900948	-1.373491	-9.05017	0.019678	-0.006717	0.051605
0	2.12999	213	7.591382	-1.163531	-8.350302	0.018931	-0.024457	0.046886
0	2.139999	214	5.771725	0.306192	-9.470091	0.020007	-0.001505	0.056009
0	2.149994	215	5.491778	-1.023557	-8.210328	0.021188	-0.000339	0.049643
0	2.159988	216	4.79191	-0.323689	-7.790407	0.024266	0.018254	0.064839
0	2.169998	217	6.121659	-0.813597	-8.000368	0.025443	0.00969	0.056498
0	2.179993	218	7.451408	-0.393676	-8.000368	0.018848	0.024597	0.069618
0	2.190002	219	8.081289	-0.323689	-8.070354	0.014352	0.037528	0.065155
0	2.199997	220	10.180895	-1.163531	-7.860394	0.005939	0.033063	0.058645
0	2.209991	221	9.341053	-0.463663	-8.490275	-0.00817	0.030718	0.061797
0	2.220001	222	9.061107	-0.74361	-9.120156	0.001012	0.005018	0.051245
0	2.229996	223	5.981685	0.376179	-9.330117	0.00605	0.00439	0.035016
0	2.23999	224	5.351804	-1.023557	-9.330117	0.020831	0.01127	0.022847
0	2.25	225	3.952068	-1.233518	-9.190144	0.029741	0.015944	0.022527
0	2.259995	226	2.342371	-0.883584	-8.840209	0.019153	0.010686	0.049634
0	2.269989	227	2.622319	-1.933386	-8.910196	0.026167	0.005346	0.031856
0	2.279999	228	2.062424	-0.393676	-8.700235	0.027241	0.019525	0.035575
0	2.289993	229	1.502529	-1.793412	-8.770223	0.016752	0.010227	0.039301
0	2.299988	230	1.852464	-1.443478	-8.070354	0.019975	0.012751	0.029297
0	2.309998	231	1.082609	-1.373491	-8.140342	0.009777	0.018972	0.021333
0	2.319992	232	-1.15697	-2.703241	-7.860394	0.007407	0.00352	0.034949
0	2.330002	233	-2.626693	-0.323689	-7.510461	0.001101	0.003435	0.029171
0	2.339996	234	-3.1166	-1.233518	-8.350302	0.000628	0.003285	0.019523
0	2.349991	235	-4.65631	0.58614	-8.630249	0.009632	0.031958	0.047253
0	2.360001	236	-4.026429	0.096232	-8.560263	0.012676	0.035249	0.030064
0	2.369995	237	-3.046613	1.355995	-7.790407	0.01945	0.02695	0.040165
0	2.37999	238	-3.536521	2.405797	-9.330117	0.016401	0.026562	0.038499
0	2.389999	239	-5.636126	2.965691	-9.470091	0.017112	0.018111	0.01744
0	2.399994	240	-7.665743	3.385612	-9.610065	0.017662	0.007471	0.01995
0	2.409988	241	-9.415414	3.385612	-9.540078	0.018282	-0.003466	0.008933
0	2.419998	242	-11.724978	3.315625	-8.560263	0.016986	0.010552	0.009849
0	2.429993	243	-12.284873	3.175652	-9.190144	0.021523	0.008857	0.020573
0	2.440002	244	-12.634808	4.505401	-8.560263	0.012279	0.02852	0.029407
0	2.449997	245	-12.35486	4.715362	-8.000368	0.018674	0.026651	0.02654
0	2.459991	246	-11.375045	3.945507	-7.930382	0.019138	0.017104	0.021649
0	2.470001	247	-9.695361	4.435414	-6.530645	0.015714	-0.005774	0.020487
0	2.479996	248	-11.654992	4.645375	-6.250698	0.029976	-0.001419	0.017414
0	2.48999	249	-11.375045	4.785349	-6.600631	0.024651	0.006635	0.018348
0	2.5	250	-12.494834	4.575388	-5.620816	0.029128	0.014593	0.011508
0	2.509995	251	-13.404662	4.015493	-6.180711	0.021991	0.012591	0.002797
0	2.519989	252	-15.224319	2.405797	-6.390671	0.022758	0.01422	0.021552
0	2.529999	253	-15.784214	3.665559	-6.390671	0.027419	0.023516	0.026696
0	2.539993	254	-16.764029	2.475784	-6.320684	0.018597	0.022932	0.031875
0	2.549988	255	-15.994174	3.105665	-6.530645	0.019551	0.022351	0.033135
0	2.559998	256	-14.804399	1.565955	-6.530645	0.028336	0.029569	0.028532
0	2.569992	257	-13.684608	0.936074	-7.020552	0.029304	0.038964	0.045299
0	2.580002	258	-11.585006	1.216021	-7.510461	0.040107	0.040811	0.040446
0	2.589996	259	-9.835335	-0.113729	-6.530645	0.039173	0.015638	0.037391
0	2.599991	260	-9.555387	0.236206	-6.530645	0.040216	0.012158	0.030326
0	2.610001	261	-7.455783	-0.463663	-6.250698	0.043179	0.006978	0.029003
0	2.619995	262	-8.085665	-0.113729	-5.410856	0.036478	-0.009652	0.027549
0	2.62999	263	-6.895889	-1.723425	-5.060921	0.037718	-0.022219	0.029921
0	2.639999	264	-7.175836	-0.673623	-3.521212	0.038828	-0.01318	0.045914
0	2.649994	265	-6.475967	-0.813597	-3.661186	0.03232	-0.006042	0.054062
0	2.659988	266	-5.706113	0.236206	-2.611383	0.037435	-0.021951	0.063987
0	2.669998	267	-5.146218	1.355995	-1.421607	0.034599	-0.025773	0.067891
0	2.679993	268	-5.776099	2.755731	-0.9317	0.04144	-0.029601	0.069848
0	2.690002	269	-7.875704	3.315625	0.258076	0.038422	-0.029976	0.066153
0	2.699997	270	-9.975307	3.87552	1.027931	0.043156	-0.0307	0.062617
0	2.709991	271	-11.165085	4.925322	1.377865	0.040182	-0.030104	0.057409
0	2.720001	272	-13.964557	5.62519	2.007747	0.046836	-0.018188	0.054334
0	2.729996	273	-15.504267	6.884953	1.797786	0.041722	-0.004799	0.043656
0	2.73999	274	-16.55407	7.304873	2.357681	0.030673	0.008145	0.03903
0	2.75	275	-18.863634	8.49465	2.007747	0.035146	0.016944	0.0345
0	2.759995	276	-19.983425	8.354675	2.497655	0.02786	0.021496	0.026199
0	2.769989	277	-19.35354	9.544453	2.217707	0.024437	0.029989	0.017869
0	2.779999	278	-18.793648	9.684425	1.237892	0.024786	0.040345	0.019331
0	2.789993	279	-17.60387	10.524267	0.887958	0.02123	0.048907	0.00313
0	2.799988	280	-13.124715	8.424663	0.538024	0.011884	0.044234	0.016026
0	2.809998	281	-9.205454	9.894386	0.887958	-0.001302	0.045968	0.00329
0	2.819992	282	-5.496152	9.614439	1.307879	-0.010497	0.046286	-0.003818
0	2.830002	283	-2.766666	8.564636	2.077734	-0.005854	0.049102	0.004466
0	2.839996	284	0.032806	9.124532	1.657813	-0.008865	0.015329	-0.001141
0	2.849991	285	1.782477	9.544453	2.497655	-0.010022	-0.000336	-0.010873
0	2.860001	286	0.452727	9.964374	2.567641	-0.001582	0.0016	-0.012801
0	2.869995	287	-2.626693	10.174334	2.497655	0.000921	0.00135	-0.008774
0	2.87999	288	-2.836653	10.24432	1.517839	0.003293	0.00665	0.026628
0	2.889999	289	-5.146218	10.944188	1.93776	0.003598	0.0137	0.038674
0	2.899994	290	-4.026429	11.154148	1.93776	0.007766	0.007214	0.054568
0	2.909988	291	-4.236389	11.924004	2.567641	0.01377	0.00079	0.03723
0	2.919998	292	-3.256574	13.11378	1.167905	0.009877	0.006347	0.047125
0	2.929993	293	-1.436917	12.693859	1.517839	0.011763	0.000269	0.04917
0	2.940002	294	-2.486719	11.084162	0.468037	0.021434	0.004079	0.05116
0	2.949997	295	-0.947009	11.084162	0.677997	0.023325	0.009797	0.055117
0	2.959991	296	-0.597075	10.24432	-0.021871	0.027082	0.009802	0.062916
0	2.970001	297	0.802661	9.474465	-1.561581	0.027006	0.019697	0.056988
0	2.979996	298	1.852464	7.794781	-2.821344	0.023133	0.016053	0.04905
0	2.98999	299	4.092041	7.024927	-3.871146	0.037062	0.016745	0.070232
0	3	300	8.571198	3.525586	-5.76079	0.024033	0.023822	0.069716
0	3.009995	301	10.810776	2.265823	-6.180711	0.013308	0.00989	0.078772
0	3.019989	302	12.070539	0.866087	-7.510461	0.006662	0.00034	0.077863
0	3.029999	303	13.680236	-0.74361	-8.420289	0.019737	-0.014844	0.074903
0	3.039993	304	15.499892	-1.793412	-8.910196	0.00569	-0.016123	0.064029
0	3.049988	305	15.639867	-3.123162	-9.610065	0.003457	-0.019358	0.047289
0	3.059998	306	13.540261	-2.773228	-8.420289	-0.008395	-0.014828	0.034469
0	3.069992	307	12.280499	-5.012805	-8.350302	-0.000419	-0.016493	0.013979
0	3.080002	308	6.821527	-4.872832	-8.280314	-0.011966	-0.013007	0.026992
0	3.089996	309	3.392174	-5.012805	-8.350302	-0.007898	0.009323	0.012956
0	3.099991	310	-0.877022	-3.263135	-7.370486	0.005702	0.023084	0.010963
0	3.110001	311	0.452727	-3.193148	-7.020552	0.017264	0.034608	0.009092
0	3.119995	312	-0.387115	-3.193148	-7.020552	0.016953	0.035984	0.009337
0	3.12999	313	0.312754	-2.913201	-6.670618	0.016628	0.045161	0.017398
0	3.139999	314	2.062424	-3.893017	-6.460658	0.020408	0.056467	0.017574
0	3.149994	315	3.112226	-3.403109	-5.410856	0.016331	0.054311	0.029377
0	3.159988	316	4.232015	-1.583452	-5.340869	-0.001396	0.037115	0.035069
0	3.169998	317	5.491778	-1.723425	-3.871146	-0.00151	0.014498	0.024946
0	3.179993	318	4.302002	0.236206	-3.311251	-0.003675	0.009479	0.020671
0	3.190002	319	1.92245	1.565955	-2.191462	0.001666	0.011968	0.024335
0	3.199997	320	-0.317128	2.685744	-1.421607	0.00284	0.010017	0.034084
0	3.209991	321	-2.486719	3.035678	-0.861713	0.002127	0.015599	0.032237
0	3.220001	322	-2.976627	5.135283	-0.301818	-0.010383	0.018996	0.026581
0	3.229996	323	-3.186587	6.465032	-1.14166	-0.009285	0.010664	0.028741
0	3.23999	324	-2.626693	6.325059	-0.441792	-0.00831	0.012217	0.038657
0	3.25	325	-3.676495	5.905138	-0.441792	-0.011259	0.002006	0.032965
0	3.259995	326	-5.216205	6.674993	-0.861713	-0.006469	-0.002383	0.031193
0	3.269989	327	-6.475967	5.275256	-0.651752	-0.007535	-0.008952	0.033424
0	3.279999	328	-6.825902	5.62519	-0.9317	0.003053	-0.017594	0.037655
0	3.289993	329	-7.665743	5.345243	-1.071673	0.005998	-0.002942	0.045857
0	3.299988	330	-8.925507	5.135283	0.18809	0.016703	0.009564	0.067809
0	3.309998	331	-7.455783	3.245639	-0.301818	0.021663	0.016253	0.060447
0	3.319992	332	-7.245822	1.425981	-0.161845	0.022866	0.026845	0.068714
0	3.330002	333	-5.846087	0.656126	0.468037	0.028109	0.025737	0.06721
0	3.339996	334	-4.306376	-2.28332	0.39805	0.023872	0.026849	0.063647
0	3.349991	335	-3.466534	-3.473096	1.517839	0.008492	0.030032	0.067866
0	3.360001	336	-0.807035	-6.202582	1.237892	0.016926	0.023838	0.064121
